MATNR;WERKS;MBRSH;MTART;SPRAS;MAKTX;VPSTA/PSTAT;XCHPF;SERLV;MATKL;MEINS;BISMT;SPART;MTPOS_MARA;BRGEW;NTGEW;GEWEI;VOLUM;VOLEH;GROES;EAN11;NUMTP;TRAGR;BSTME;EKWSL;RAUBE;MTVFP;WEBAZ;LGPRO;LADGR;PRCTR;STEUC;INDUS;VKORG;VTWEG;VRKME;DWERK;TAXKM;AUMNG;LFMNG;SCMNG;SCHME;RDPRF;VERSG;MTPOS;KONDM;INSMK;KTGRM;QMATA;KZDKZ;PRFRQ;SSQSS;QZGTP;LGORT;LGPBE;LWMKB;BWTAR;BWTTY;BKLAS;MLAST;VPRSV;VERPR;STPRS;PEINH;MTUSE;MTORG;OWPNR;DISMM;MAABC;MINBE;FXHOR;DISPO;DISLS;BSTMI;BSTMA;BSTFE;BESKZ;SCHGT;PLIFZ;FHORI;MRPPP;EISBE;EISLO;PRMOD;PERAN;PERKZ;ANZPR;PERIO;PERIN;FIMON
1601;1036;E;ZEST;PT;JOELHO EM PVC DE 20MM SOLDÁVEL;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;0,28;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1602;1036;E;ZEST;PT;PINCEL P/ QUADRO BRANCO;B,C,E,K,L,Q,X,Z;;;33903016;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;1,17;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1603;1036;E;ZEST;PT;LIMÃO KG;B,C,E,K,L,Q,X,Z;;;33903007;KG;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1005;2;V;5,49;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1604;1036;E;ZEST;PT;MANGUEIRA 3,1X5,7MMX0,33CM;B,C,E,K,L,Q,X,Z;;;33903025;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;5,29;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1605;1036;E;ROH;PT;FUNGICIDA COMPOSIÇÃO BASICA OXICLORETO D;B,C,E,K,L,X,Z,V;;;33903031;KG;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;37,00;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
1606;1036;E;ZEST;PT;MODULO DE IGNIÇÃO FS85/FR85;B,C,E,K,L,Q,X,Z;;;33903025;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;25,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1607;1036;E;ZEST;PT;CABO FLEXIVEL 1,5MM - PEÇA COM 100M;B,C,E,K,L,Q,X,Z;;;33903026;PC;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;58,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1608;1036;E;ZEST;PT;DISJUNTOR BAIXA TENSÃO 2 PÓLOS DE 20A;B,C,E,K,L,Q,X,Z;;;33903026;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;4,59;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1609;1036;E;ZQUI;PT;INSETICIDA FURADAN 350 SC - 5L;B,C,E,K,L,Q,X,Z;;;33903011;LT;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;2000;2;V;630,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1610;1036;E;ZQUI;PT;INSETICIDA A BASE DE IMIDACLOPRIDO - EVI;B,C,E,K,L,Q,X,Z;;;33903011;KG;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;2000;2;V;160,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1611;1036;E;ZQUI;PT;CONNECT INSETICIDA SISTÊMICO DOS GRUPOS ;B,C,E,K,L,Q,X,Z;;;33903011;L;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;2000;2;V;53,75;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1612;1036;E;ZEST;PT;JOELHO EM PVC 3/4" SOLDÁVEL - 25MM;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;1,12;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1613;1036;E;ZQUI;PT;INSETICIDA SEVIN 480 SC;B,C,E,K,L,Q,X,Z;;;33903011;L;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;2000;2;V;129,90;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1614;1036;E;ZEST;PT;FITA ISOLANTE  19MM X 20M;B,C,E,K,L,Q,X,Z;;;33903026;RLO;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;13,95;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1615;1036;E;ZEST;PT;TOMADA DE REDE C/ TAMPA P/ 1 PINO;B,C,E,K,L,Q,X,Z;;;33903026;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;9,50;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1616;1036;E;ZEST;PT;PINCEL MARCADOR PERMANENTE C/ PONTA 1MM;B,C,E,K,L,Q,X,Z;;;33903016;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;2,50;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1617;1036;E;ZEST;PT;TÊ DE PVC 25MM SOLDAVEL;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;0,39;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1618;1036;E;ZEST;PT;ISOLADOR TIPO CARAMBOLA - PCT. C/ 25UN;B,C,E,K,L,Q,X,Z;;;33903026;PAC;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;40,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1619;1036;E;ZEST;PT;SOMBRITE PRETO C/ MALHA DE 50% DE SOMBRE;B,C,E,K,L,Q,X,Z;;;33903024;RLO;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;300,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1620;1036;E;ZEST;PT;FACA EM AÇO CONVENCIONAL EXTRA-FORTE P/ ;B,C,E,K,L,Q,X,Z;;;33903025;JG;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;444,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1621;1036;E;ZEST;PT;CILINDRO P/ MÁQUINA FOTOCOPIADORA CANON ;B,C,E,K,L,Q,X,Z;;;33903017;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1002;2;V;296,45;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1622;1036;E;ZEST;PT;CANO EM PVC DE 1";B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;45,14;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1623;1036;E;ROH;PT;FRASCO P/ REAGENTES, C/ TAMPA PLÁSTICA D;B,C,E,K,L,X,Z,V;;;33903035;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;39,40;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
1624;1036;E;ZEST;PT;TINTA  ACRÍLICA VERMELHA - GALÃO DE 3,6L;B,C,E,K,L,Q,X,Z;;;33903024;LT;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;47,50;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1625;1036;E;ZEST;PT;CHARQUE;B,C,E,K,L,Q,X,Z;;;33903007;KG;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1005;2;V;18,95;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1626;1036;E;ZEST;PT;CANO EM PVC DE 1",  COM ROSCA;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;14,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1627;1036;E;ZEST;PT;JOELHO DE 40MM EM PVC SOLDÁVEL;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;2,05;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1628;1036;E;ZEST;PT;PINCEL DE 2.1/2";B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;3,73;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1631;1036;E;ZEST;PT;REATOR P/ LÂMPADA VAPOR DE SÓDIO 250W;B,C,E,K,L,Q,X,Z;;;33903026;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;44,61;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1632;1036;E;ZEST;PT;PREGO DE GERDAU 17X30;B,C,E,K,L,Q,X,Z;;;33903024;KG;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;5,47;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1633;1036;E;ZEST;PT;JOELHO DE 1" ROSQUEÁVEL;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;27,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1634;1036;E;ROH;PT;BECKER GRAD. DE VIDRO, CAP. 100ML;B,C,E,K,L,X,Z,V;;;33903035;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;4,30;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
1635;1036;E;ZEST;PT;CHAVE DE PARTDA (GUARDA MOTOR)  10CV;B,C,E,K,L,Q,X,Z;;;33903026;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;148,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1636;1036;E;ZEST;PT;CARIMBO AUTO ENTINTADO 23 X 59 MM Nº 40;B,C,E,K,L,Q,X,Z;;;33903016;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;34,90;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1637;1036;E;ZQUI;PT;VERDE DE BROMOCRESOL - 25G.;B,C,E,K,L,Q,X,Z;;;33903011;FRA;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;2000;2;V;90,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1638;1036;E;ZEST;PT;BOLSA DE POLIÉSTER, ACOLCHOADA, COM ALÇA;B,C,E,K,L,Q,X,Z;;;33903019;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;83,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1639;1036;E;ZEST;PT;JOGO DE CHAVES FENDA, PONTA CHATA;B,C,E,K,L,Q,X,Z;;;33903042;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;23,03;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1640;1036;E;ROH;PT;ESPÁTULA EM AÇO INOX, TIPO COLHER 17CM;B,C,E,K,L,X,Z,V;;;33903035;PC;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;35,00;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
1644;1036;E;ZEST;PT;LAPIS DE CARPINTEIRO;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;1,31;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1645;1036;E;ZEST;PT;CABO DE 1,5MM;B,C,E,K,L,Q,X,Z;;;33903026;PC;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;41,96;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1646;1036;E;ZEST;PT;CABO ELÉTRICO FLEXÍVEL, TIPO PP, 3 X 4MM;B,C,E,K,L,Q,X,Z;;;33903026;PC;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;489,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1647;1036;E;ROH;PT;PLACA DE PETRI PLÁSTICA DESCART. TAM. 9X;B,C,E,K,L,X,Z,V;;;33903035;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;0,45;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
1648;1036;E;ROH;PT;RACK C/ 100 PONTEIRAS DE 100UL AZUL...;B,C,E,K,L,X,Z,V;;;33903035;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;69,75;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
1650;1036;E;ZEST;PT;PULVERIZADOR P/ GARRAFA PET, ALTA PRESSÃ;B,C,E,K,L,Q,X,Z;;;33903019;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;15,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1651;1036;E;ZEST;PT;GRAFITE PARA LAPISEIRA 0,9MM EMB C/ 12 M;B,C,E,K,L,Q,X,Z;;;33903016;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;0,69;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1652;1036;E;ZQUI;PT;PADRÃO CROMATOGRÁFICO DE ESFENVALERATO 1;B,C,E,K,L,Q,X,Z;;;33903011;FRA;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;2000;2;V;600,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1653;1036;E;ZEST;PT;PASTA POLIONDA C/ ELÁSTICO 40MM;B,C,E,K,L,Q,X,Z;;;33903016;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;4,49;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1654;1036;E;ZEST;PT;PASTA CATÁLOGO PORTIFOLI  ESPESURA 0,2CM;B,C,E,K,L,Q,X,Z;;;33903016;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;10,40;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1655;1036;E;ROH;PT;FITA GOTEJADORA, POLIETILENO...;B,C,E,K,L,X,Z,V;;;33903035;M;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;0,97;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
1656;1036;E;ZEST;PT;CALÇA EM TECIDO RESISTENTE AZUL;B,C,E,K,L,Q,X,Z;;;33903023;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;45,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1657;1036;E;ZQUI;PT;ÁCIDO OXALÁTICO PA;B,C,E,K,L,Q,X,Z;;;33903011;L;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;2000;2;V;26,90;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1658;1036;E;ZEST;PT;BORRACHA DE VEDAÇÃO 15X15MM;B,C,E,K,L,Q,X,Z;;;33903024;M;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;6,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1659;1036;E;ZEST;PT;TONER HP LASERJET P2035 - PRETO - CE505A;B,C,E,K,L,Q,X,Z;;;33903017;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1002;2;V;30,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1660;1036;E;ZEST;PT;PLAFON/PLAFONIER  BRANCO 100W;B,C,E,K,L,Q,X,Z;;;33903026;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;2,70;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1661;1036;E;ZEST;PT;GARGANTA DE 3/4" - ROLO C/ 50M;B,C,E,K,L,Q,X,Z;;;33903024;RLO;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;75,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1662;1036;E;ZEST;PT;TUBO DE PVC ROXO DE 3/4;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;9,80;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1663;1036;E;ROH;PT;AGAR-AGAR, EXTRATO DE ALGAS MARINHAS;B,C,E,K,L,X,Z,V;;;33903035;KG;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;315,00;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
1664;1036;E;ROH;PT;BECKER DE PLÁSTICO GRAD. CAP. 1000ML;B,C,E,K,L,X,Z,V;;;33903035;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;5,91;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
1665;1036;E;ROH;PT;Cipionato de Estradiol - 50ml;B,C,E,K,L,X,Z,V;;;33903035;Fra;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;14,04;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
1666;1036;E;ROH;PT;FRASCO DE VIDRO CAP. 5ML;B,C,E,K,L,X,Z,V;;;33903035;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;0,90;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
1667;1036;E;ROH;PT;ESPÁTULA INOX, C/ LADO TIPO COLHER;B,C,E,K,L,X,Z,V;;;33903035;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;18,80;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
1668;1036;E;ROH;PT;ALÇA DESCARTAVEL EM L P/ DISTRIBUIÇÃO DE;B,C,E,K,L,X,Z,V;;;33903035;PAC;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;6,20;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
1669;1036;E;ZEST;PT;TOUCA LEGIONÁRIO, COR AZUL;B,C,E,K,L,Q,X,Z;;;33903028;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;6,50;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1670;1036;E;ZEST;PT;LUVA DE UNIÃO EM PVC 25MM SOLDÁVEL;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;2,98;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1671;1036;E;ZEST;PT;MAT. CONF. OCS Nº 382/2016;B,C,E,K,L,Q,X,Z;;;33903007;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1005;2;V;7,19;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1672;1036;E;ZQUI;PT;CALDA DE USO AGRÍCOLA PROTEÍNA HIDROLISA;B,C,E,K,L,Q,X,Z;;;33903011;L;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;2000;2;V;50,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1674;1036;E;ROH;PT;SUBSTRATO ORGANO-MINERAL - SACO DE 25KG ;B,C,E,K,L,X,Z,V;;;33903031;SAC;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;35,28;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
1675;1036;E;ZEST;PT;PENEIRA P/ AREIA COM ARO DE MADEIRA, 60C;B,C,E,K,L,Q,X,Z;;;33903024;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;15,00;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1676;1036;E;ZEST;PT;LÂMPADA VAPOR DE SÓDIO OVOIDE 250W;B,C,E,K,L,Q,X,Z;;;33903026;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;1000;2;V;17,50;;;2;0;;VB;C;1;;001;;;;;F;;;;;;;;;;;;;;
1677;1036;E;ROH;PT;KIT  PRÉ-COLUNA ODS-4, MR. SUPELCO;B,C,E,K,L,X,Z,V;;;33903035;UN;;;NORM;0,01;;;;;;;;0001;;1;01;02;;;0001;1000-GERAL;0;00;;;;;1;;;;;;;NORM;;;;;;;;;AX01;;;;;4000;2;V;999,00;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;
